CSDUID,CSD,Period,CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t)
4803002,Magrath,2016,0.0,0.0,0.0
4803002,Magrath,2017,0.0,0.0,0.0
4803002,Magrath,2018,0.0,0.0,0.0
4803002,Magrath,2019,0.0,0.0,0.0
4803002,Magrath,2020,0.0,0.0,0.0
4803002,Magrath,2021,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2004,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2005,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2006,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2007,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2008,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2009,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2010,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2011,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2012,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2013,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2014,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2015,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2016,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2017,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2018,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2019,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2020,0.0,0.0,0.0
4803003,Improvement District No.  4 Waterton,2021,0.0,0.0,0.0
4803004,Cardston,2004,0.0,0.0,0.0
4803004,Cardston,2005,0.0,0.0,0.0
4803004,Cardston,2006,0.0,0.0,0.0
4803004,Cardston,2007,0.0,0.0,0.0
4803004,Cardston,2008,0.0,0.0,0.0
4803004,Cardston,2009,0.0,0.0,0.0
4803004,Cardston,2010,0.0,0.0,0.0
4803004,Cardston,2011,0.0,0.0,0.0
4803004,Cardston,2012,0.0,0.0,0.0
4803004,Cardston,2013,0.0,0.0,0.0
4803004,Cardston,2014,0.0,0.0,0.0
4803004,Cardston,2015,0.0,0.0,0.0
4803004,Cardston,2016,0.0,0.0,0.0
4803004,Cardston,2017,0.0,0.0,0.0
4803004,Cardston,2018,0.0,0.0,0.0
4803004,Cardston,2019,0.0,0.0,0.0
4803004,Cardston,2020,0.0,0.0,0.0
4803004,Cardston,2021,0.0,0.0,0.0
4803006,Glenwood,2004,0.0,0.0,0.0
4803006,Glenwood,2005,0.0,0.0,0.0
4803006,Glenwood,2006,0.0,0.0,0.0
4803006,Glenwood,2007,0.0,0.0,0.0
4803006,Glenwood,2008,0.0,0.0,0.0
4803006,Glenwood,2009,0.0,0.0,0.0
4803006,Glenwood,2010,0.0,0.0,0.0
4803006,Glenwood,2011,0.0,0.0,0.0
4803006,Glenwood,2012,0.0,0.0,0.0
4803006,Glenwood,2013,0.0,0.0,0.0
4803006,Glenwood,2014,0.0,0.0,0.0
4803006,Glenwood,2015,0.0,0.0,0.0
4803006,Glenwood,2016,0.0,0.0,0.0
4803006,Glenwood,2017,0.0,0.0,0.0
4803006,Glenwood,2018,0.0,0.0,0.0
4803006,Glenwood,2019,0.0,0.0,0.0
4803006,Glenwood,2020,0.0,0.0,0.0
4803006,Glenwood,2021,0.0,0.0,0.0
4803008,Hill Spring,2004,0.0,0.0,0.0
4803008,Hill Spring,2005,0.0,0.0,0.0
4803008,Hill Spring,2006,0.0,0.0,0.0
4803008,Hill Spring,2007,0.0,0.0,0.0
4803008,Hill Spring,2008,0.0,0.0,0.0
4803008,Hill Spring,2009,0.0,0.0,0.0
4803008,Hill Spring,2010,0.0,0.0,0.0
4803008,Hill Spring,2011,0.0,0.0,0.0
4803008,Hill Spring,2012,0.0,0.0,0.0
4803008,Hill Spring,2013,0.0,0.0,0.0
4803008,Hill Spring,2014,0.0,0.0,0.0
4803008,Hill Spring,2015,0.0,0.0,0.0
4803008,Hill Spring,2016,0.0,0.0,0.0
4803008,Hill Spring,2017,0.0,0.0,0.0
4803008,Hill Spring,2018,0.0,0.0,0.0
4803008,Hill Spring,2019,0.0,0.0,0.0
4803008,Hill Spring,2020,0.0,0.0,0.0
4803008,Hill Spring,2021,0.0,0.0,0.0
4803011,Pincher Creek No. 9,2004,109175.0,505377.0,5662.0
4803011,Pincher Creek No. 9,2005,104800.0,484371.0,5364.0
4803011,Pincher Creek No. 9,2006,101925.0,509518.0,5662.0
4803011,Pincher Creek No. 9,2007,8127.76233,494438.4552,5817.6755
4803011,Pincher Creek No. 9,2008,4884.7125,258216.9865,3295.135
4803011,Pincher Creek No. 9,2009,4801.85245,210666.0688,3425.8378
4803011,Pincher Creek No. 9,2010,6295.4251,324272.2133,3928.832
4803011,Pincher Creek No. 9,2011,7923.8827,353126.9344,5217.235
4803011,Pincher Creek No. 9,2012,3331.24748,265004.7549,4959.4352
4803011,Pincher Creek No. 9,2013,4772.25005,354506.1553,3392.73
4803011,Pincher Creek No. 9,2014,4892.37238,337919.3812,3125.275
4803011,Pincher Creek No. 9,2015,4679.90003,320129.8998,2924.1846
4803011,Pincher Creek No. 9,2016,4794.38515,303673.6394,2798.1008
4803011,Pincher Creek No. 9,2017,4734.6175,273178.3808,2524.4772
4803011,Pincher Creek No. 9,2018,4902.36,271748.3198,4141.5742
4803011,Pincher Creek No. 9,2019,5365.5653,274182.0391,3132.80129
4803011,Pincher Creek No. 9,2020,11416.18695,301743.875,4207.70457
4803011,Pincher Creek No. 9,2021,8104.14523,292453.457,3752.68956
4803014,Pincher Creek,2004,0.0,0.0,0.0
4803014,Pincher Creek,2005,0.0,0.0,0.0
4803014,Pincher Creek,2006,0.0,0.0,0.0
4803014,Pincher Creek,2007,0.0,0.0,0.0
4803014,Pincher Creek,2008,0.0,0.0,0.0
4803014,Pincher Creek,2009,0.0,0.0,0.0
4803014,Pincher Creek,2010,0.0,0.0,0.0
4803014,Pincher Creek,2011,0.0,0.0,0.0
4803014,Pincher Creek,2012,0.0,0.0,0.0
4803014,Pincher Creek,2013,0.0,0.0,0.0
4803014,Pincher Creek,2014,0.0,0.0,0.0
4803014,Pincher Creek,2015,0.0,0.0,0.0
4803014,Pincher Creek,2016,0.0,0.0,0.0
4803014,Pincher Creek,2017,3649.645,7043.0089,4.2316
4803014,Pincher Creek,2018,3039.1225,7612.87044,555.621
4803014,Pincher Creek,2019,3076.4,7624.0258,563.1604
4803014,Pincher Creek,2020,6785.615,19405.0286,1450.8428
4803014,Pincher Creek,2021,7408.8375,21211.9292,1578.8934
4803016,Cowley,2004,0.0,0.0,0.0
4803016,Cowley,2005,0.0,0.0,0.0
4803016,Cowley,2006,0.0,0.0,0.0
4803016,Cowley,2007,0.0,0.0,0.0
4803016,Cowley,2008,0.0,0.0,0.0
4803016,Cowley,2009,0.0,0.0,0.0
4803016,Cowley,2010,0.0,0.0,0.0
4803016,Cowley,2011,0.0,0.0,0.0
4803016,Cowley,2012,0.0,0.0,0.0
4803016,Cowley,2013,0.0,0.0,0.0
4803016,Cowley,2014,0.0,0.0,0.0
4803016,Cowley,2015,0.0,0.0,0.0
4803016,Cowley,2016,0.0,0.0,0.0
4803016,Cowley,2017,0.0,0.0,0.0
4803016,Cowley,2018,0.0,0.0,0.0
4803016,Cowley,2019,0.0,0.0,0.0
4803016,Cowley,2020,0.0,0.0,0.0
4803016,Cowley,2021,0.0,0.0,0.0
4803018,Willow Creek No. 26,2004,0.0,0.0,0.0
4803018,Willow Creek No. 26,2005,0.0,0.0,0.0
4803018,Willow Creek No. 26,2006,0.0,0.0,0.0
4803018,Willow Creek No. 26,2007,0.0,0.0,0.0
4803018,Willow Creek No. 26,2008,0.0,0.0,0.0
4803018,Willow Creek No. 26,2009,0.0,0.0,0.0
4803018,Willow Creek No. 26,2010,0.0,0.0,0.0
4803018,Willow Creek No. 26,2011,0.0,0.0,0.0
4803018,Willow Creek No. 26,2012,0.0,0.0,0.0
4803018,Willow Creek No. 26,2013,0.0,0.0,0.0
4803018,Willow Creek No. 26,2014,0.0,0.0,0.0
4803018,Willow Creek No. 26,2015,0.0,0.0,0.0
4803018,Willow Creek No. 26,2016,0.0,0.0,0.0
4803018,Willow Creek No. 26,2017,3235.85,9042.932,57.812
4803018,Willow Creek No. 26,2018,2082.425,12487.7013,83.3506
4803018,Willow Creek No. 26,2019,6240.44293,28559.56118,211.97902
4803018,Willow Creek No. 26,2020,2059.529,10026.60313,508.82546
4803018,Willow Creek No. 26,2021,5395.65885,23352.33759,2624.43504
4803019,Fort Macleod,2004,0.0,0.0,0.0
4803019,Fort Macleod,2005,0.0,0.0,0.0
4803019,Fort Macleod,2006,0.0,0.0,0.0
4803019,Fort Macleod,2007,0.0,0.0,0.0
4803019,Fort Macleod,2008,0.0,0.0,0.0
4803019,Fort Macleod,2009,0.0,0.0,0.0
4803019,Fort Macleod,2010,0.0,0.0,0.0
4803019,Fort Macleod,2011,0.0,0.0,0.0
4803019,Fort Macleod,2012,0.0,0.0,0.0
4803019,Fort Macleod,2013,0.0,0.0,0.0
4803019,Fort Macleod,2014,0.0,0.0,0.0
4803019,Fort Macleod,2015,0.0,0.0,0.0
4803019,Fort Macleod,2016,0.0,0.0,0.0
4803019,Fort Macleod,2017,0.0,0.0,0.0
4803019,Fort Macleod,2018,0.0,0.0,0.0
4803019,Fort Macleod,2019,0.0,0.0,0.0
4803019,Fort Macleod,2020,0.0,0.0,0.0
4803019,Fort Macleod,2021,0.0,0.0,0.0
4803022,Claresholm,2004,0.0,0.0,0.0
4803022,Claresholm,2005,0.0,0.0,0.0
4803022,Claresholm,2006,0.0,0.0,0.0
4803022,Claresholm,2007,0.0,0.0,0.0
4803022,Claresholm,2008,0.0,0.0,0.0
4803022,Claresholm,2009,0.0,0.0,0.0
4803022,Claresholm,2010,0.0,0.0,0.0
4803022,Claresholm,2011,0.0,0.0,0.0
4803022,Claresholm,2012,0.0,0.0,0.0
4803022,Claresholm,2013,0.0,0.0,0.0
4803022,Claresholm,2014,0.0,0.0,0.0
4803022,Claresholm,2015,0.0,0.0,0.0
4803022,Claresholm,2016,0.0,0.0,0.0
4803022,Claresholm,2017,0.0,0.0,0.0
4803022,Claresholm,2018,0.0,0.0,0.0
4803022,Claresholm,2019,0.0,0.0,0.0
4803022,Claresholm,2020,0.0,0.0,0.0
4803022,Claresholm,2021,0.0,0.0,0.0
4803024,Stavely,2004,0.0,0.0,0.0
4803024,Stavely,2005,0.0,0.0,0.0
4803024,Stavely,2006,0.0,0.0,0.0
4803024,Stavely,2007,0.0,0.0,0.0
4803024,Stavely,2008,0.0,0.0,0.0
4803024,Stavely,2009,0.0,0.0,0.0
4803024,Stavely,2010,0.0,0.0,0.0
4803024,Stavely,2011,0.0,0.0,0.0
4803024,Stavely,2012,0.0,0.0,0.0
4803024,Stavely,2013,0.0,0.0,0.0
4803024,Stavely,2014,0.0,0.0,0.0
4803024,Stavely,2015,0.0,0.0,0.0
4803024,Stavely,2016,0.0,0.0,0.0
4803024,Stavely,2017,0.0,0.0,0.0
4803024,Stavely,2018,0.0,0.0,0.0
4803024,Stavely,2019,0.0,0.0,0.0
4803024,Stavely,2020,0.0,0.0,0.0
4803024,Stavely,2021,0.0,0.0,0.0
4803026,Nanton,2004,0.0,0.0,0.0
4803026,Nanton,2005,0.0,0.0,0.0
4803026,Nanton,2006,0.0,0.0,0.0
4803026,Nanton,2007,0.0,0.0,0.0
4803026,Nanton,2008,0.0,0.0,0.0
4803026,Nanton,2009,0.0,0.0,0.0
4803026,Nanton,2010,0.0,0.0,0.0
4803026,Nanton,2011,0.0,0.0,0.0
4803026,Nanton,2012,0.0,0.0,0.0
4803026,Nanton,2013,0.0,0.0,0.0
4803026,Nanton,2014,0.0,0.0,0.0
4803026,Nanton,2015,0.0,0.0,0.0
4803026,Nanton,2016,0.0,0.0,0.0
4803026,Nanton,2017,0.0,0.0,0.0
4803026,Nanton,2018,0.0,0.0,0.0
4803026,Nanton,2019,0.0,0.0,0.0
4803026,Nanton,2020,0.0,0.0,0.0
4803026,Nanton,2021,0.0,0.0,0.0
4803801,Piikani 147,2004,0.0,0.0,0.0
4803801,Piikani 147,2005,0.0,0.0,0.0
4803801,Piikani 147,2006,0.0,0.0,0.0
4803801,Piikani 147,2007,0.0,0.0,0.0
4803801,Piikani 147,2008,0.0,0.0,0.0
4803801,Piikani 147,2009,0.0,0.0,0.0
4803801,Piikani 147,2010,0.0,0.0,0.0
4803801,Piikani 147,2011,0.0,0.0,0.0
4803801,Piikani 147,2012,0.0,0.0,0.0
4803801,Piikani 147,2013,0.0,0.0,0.0
4803801,Piikani 147,2014,0.0,0.0,0.0
4803801,Piikani 147,2015,0.0,0.0,0.0
4803801,Piikani 147,2016,0.0,0.0,0.0
4803801,Piikani 147,2017,0.0,0.0,0.0
4803801,Piikani 147,2018,0.0,0.0,0.0
4803801,Piikani 147,2019,0.0,0.0,0.0
4803801,Piikani 147,2020,0.0,0.0,0.0
4803801,Piikani 147,2021,0.0,0.0,0.0
4803802,Blood 148,2004,0.0,0.0,0.0
4803802,Blood 148,2005,0.0,0.0,0.0
4803802,Blood 148,2006,0.0,0.0,0.0
4803802,Blood 148,2007,0.0,0.0,0.0
4803802,Blood 148,2008,0.0,0.0,0.0
4803802,Blood 148,2009,0.0,0.0,0.0
4803802,Blood 148,2010,0.0,0.0,0.0
4803802,Blood 148,2011,0.0,0.0,0.0
4803802,Blood 148,2012,0.0,0.0,0.0
4803802,Blood 148,2013,0.0,0.0,0.0
4803802,Blood 148,2014,0.0,0.0,0.0
4803802,Blood 148,2015,0.0,0.0,0.0
4803802,Blood 148,2016,0.0,0.0,0.0
4803802,Blood 148,2017,0.0,0.0,0.0
4803802,Blood 148,2018,0.0,0.0,0.0
4803802,Blood 148,2019,0.0,0.0,0.0
4803802,Blood 148,2020,0.0,0.0,0.0
4803802,Blood 148,2021,0.0,0.0,0.0
4803803,Blood 148A,2004,0.0,0.0,0.0
4803803,Blood 148A,2005,0.0,0.0,0.0
4803803,Blood 148A,2006,0.0,0.0,0.0
4803803,Blood 148A,2007,0.0,0.0,0.0
4803803,Blood 148A,2008,0.0,0.0,0.0
4803803,Blood 148A,2009,0.0,0.0,0.0
4803803,Blood 148A,2010,0.0,0.0,0.0
4803803,Blood 148A,2011,0.0,0.0,0.0
4803803,Blood 148A,2012,0.0,0.0,0.0
4803803,Blood 148A,2013,0.0,0.0,0.0
4803803,Blood 148A,2014,0.0,0.0,0.0
4803803,Blood 148A,2015,0.0,0.0,0.0
4803803,Blood 148A,2016,0.0,0.0,0.0
4803803,Blood 148A,2017,0.0,0.0,0.0
4803803,Blood 148A,2018,0.0,0.0,0.0
4803803,Blood 148A,2019,0.0,0.0,0.0
4803803,Blood 148A,2020,0.0,0.0,0.0
4803803,Blood 148A,2021,0.0,0.0,0.0
4804001,Acadia No. 34,2004,0.0,0.0,0.0
4804001,Acadia No. 34,2005,0.0,0.0,0.0
4804001,Acadia No. 34,2006,0.0,0.0,0.0
4804001,Acadia No. 34,2007,0.0,0.0,0.0
4804001,Acadia No. 34,2008,0.0,0.0,0.0
4804001,Acadia No. 34,2009,0.0,0.0,0.0
4804001,Acadia No. 34,2010,0.0,0.0,0.0
4804001,Acadia No. 34,2011,0.0,0.0,0.0
4804001,Acadia No. 34,2012,0.0,0.0,0.0
4804001,Acadia No. 34,2013,0.0,0.0,0.0
4804001,Acadia No. 34,2014,0.0,0.0,0.0
4804001,Acadia No. 34,2015,0.0,0.0,0.0
4804001,Acadia No. 34,2016,0.0,0.0,0.0
4804001,Acadia No. 34,2017,0.0,0.0,0.0
4804001,Acadia No. 34,2018,0.0,0.0,0.0
4804001,Acadia No. 34,2019,0.0,0.0,0.0
4804001,Acadia No. 34,2020,0.0,0.0,0.0
4804001,Acadia No. 34,2021,0.0,0.0,0.0
4804004,Special Area No. 2,2004,1567.90998,6191010.685,26915.95689
4804004,Special Area No. 2,2005,1548.58248,5927673.742,26570.3955
4804004,Special Area No. 2,2006,1529.31505,5863881.711,26231.98729
4804004,Special Area No. 2,2007,1527.27253,5852533.981,26224.59689
4804004,Special Area No. 2,2008,1547.66753,5995811.877,26578.88731
4804004,Special Area No. 2,2009,1274.145,4863345.134,21827.7845
4804004,Special Area No. 2,2010,1277.21753,4887014.801,22032.1234
4804004,Special Area No. 2,2011,1623.34378,5550107.0,25519.85669
4804004,Special Area No. 2,2012,1448.25423,4902624.235,22357.86243
4804004,Special Area No. 2,2013,1528.60998,4786687.012,21711.3866
4804004,Special Area No. 2,2014,1639.7725,5194691.794,23657.8326
4804004,Special Area No. 2,2015,1386.30998,4259645.631,19753.9432
4804004,Special Area No. 2,2016,1617.2,4999716.851,22609.0508
4804004,Special Area No. 2,2017,34078.59,5698145.234,25512.6442
4804004,Special Area No. 2,2018,26260.8345,5009715.52,21423.10378
4804004,Special Area No. 2,2019,28180.22073,4810683.272,23474.97384
4804004,Special Area No. 2,2020,18907.72048,2802867.473,15416.60982
4804004,Special Area No. 2,2021,7993.1561,2220934.149,6027.44068
4804006,Empress,2004,0.0,0.0,0.0
4804006,Empress,2005,0.0,0.0,0.0
4804006,Empress,2006,0.0,0.0,0.0
4804006,Empress,2007,0.0,0.0,0.0
4804006,Empress,2008,0.0,0.0,0.0
4804006,Empress,2009,0.0,0.0,0.0
4804006,Empress,2010,0.0,0.0,0.0
4804006,Empress,2011,0.0,0.0,0.0
4804006,Empress,2012,0.0,0.0,0.0
4804006,Empress,2013,0.0,0.0,0.0
4804006,Empress,2014,0.0,0.0,0.0
4804006,Empress,2015,0.0,0.0,0.0
4804006,Empress,2016,0.0,0.0,0.0
4804006,Empress,2017,0.0,0.0,0.0
4804006,Empress,2018,0.0,0.0,0.0
4804006,Empress,2019,0.0,0.0,0.0
4804006,Empress,2020,0.0,0.0,0.0
4804006,Empress,2021,0.0,0.0,0.0
4804011,Hanna,2004,0.0,0.0,0.0
4804011,Hanna,2005,0.0,0.0,0.0
4804011,Hanna,2006,0.0,0.0,0.0
4804011,Hanna,2007,0.0,0.0,0.0
4804011,Hanna,2008,0.0,0.0,0.0
4804011,Hanna,2009,0.0,0.0,0.0
4804011,Hanna,2010,0.0,0.0,0.0
4804011,Hanna,2011,0.0,0.0,0.0
4804011,Hanna,2012,0.0,0.0,0.0
4804011,Hanna,2013,0.0,0.0,0.0
4804011,Hanna,2014,0.0,0.0,0.0
4804011,Hanna,2015,0.0,0.0,0.0
4804011,Hanna,2016,0.0,0.0,0.0
4804011,Hanna,2017,0.0,0.0,0.0
4804011,Hanna,2018,0.0,0.0,0.0
4804011,Hanna,2019,0.0,0.0,0.0
4804011,Hanna,2020,0.0,0.0,0.0
4804011,Hanna,2021,0.0,0.0,0.0
4804012,Special Area No. 3,2004,0.0,0.0,0.0
4804012,Special Area No. 3,2005,0.0,0.0,0.0
4804012,Special Area No. 3,2006,0.0,0.0,0.0
4804012,Special Area No. 3,2007,0.0,0.0,0.0
4804012,Special Area No. 3,2008,0.0,0.0,0.0
4804012,Special Area No. 3,2009,0.0,0.0,0.0
4804012,Special Area No. 3,2010,0.0,0.0,0.0
4804012,Special Area No. 3,2011,0.0,0.0,0.0
4804012,Special Area No. 3,2012,0.0,0.0,0.0
4804012,Special Area No. 3,2013,0.0,0.0,0.0
4804012,Special Area No. 3,2014,0.0,0.0,0.0
4804012,Special Area No. 3,2015,0.0,0.0,0.0
4804012,Special Area No. 3,2016,0.0,0.0,0.0
4804012,Special Area No. 3,2017,9772.615,12131.8951,101.171
4804012,Special Area No. 3,2018,7751.79833,12050.56284,96.88069
4804012,Special Area No. 3,2019,6989.615,10491.1695,337.8724
4804012,Special Area No. 3,2020,5173.4925,10602.936,335.2202
4804012,Special Area No. 3,2021,4544.46,10545.9173,326.1312
4804014,Oyen,2004,0.0,0.0,0.0
4804014,Oyen,2005,0.0,0.0,0.0
4804014,Oyen,2006,0.0,0.0,0.0
4804014,Oyen,2007,0.0,0.0,0.0
4804014,Oyen,2008,0.0,0.0,0.0
4804014,Oyen,2009,0.0,0.0,0.0
4804014,Oyen,2010,0.0,0.0,0.0
4804014,Oyen,2011,0.0,0.0,0.0
4804014,Oyen,2012,0.0,0.0,0.0
4804014,Oyen,2013,0.0,0.0,0.0
4804014,Oyen,2014,0.0,0.0,0.0
4804014,Oyen,2015,0.0,0.0,0.0
4804014,Oyen,2016,0.0,0.0,0.0
4804014,Oyen,2017,0.0,0.0,0.0
4804014,Oyen,2018,0.0,0.0,0.0
4804014,Oyen,2019,0.0,0.0,0.0
4804014,Oyen,2020,0.0,0.0,0.0
4804014,Oyen,2021,0.0,0.0,0.0
4804019,Youngstown,2004,0.0,0.0,0.0
4804019,Youngstown,2005,0.0,0.0,0.0
4804019,Youngstown,2006,0.0,0.0,0.0
4804019,Youngstown,2007,0.0,0.0,0.0
4804019,Youngstown,2008,0.0,0.0,0.0
4804019,Youngstown,2009,0.0,0.0,0.0
4804019,Youngstown,2010,0.0,0.0,0.0
4804019,Youngstown,2011,0.0,0.0,0.0
4804019,Youngstown,2012,0.0,0.0,0.0
4804019,Youngstown,2013,0.0,0.0,0.0
4804019,Youngstown,2014,0.0,0.0,0.0
4804019,Youngstown,2015,0.0,0.0,0.0
4804019,Youngstown,2016,0.0,1.99,13773.5603
4804019,Youngstown,2017,0.0,0.0,0.0
4804019,Youngstown,2018,0.0,0.0,0.0
4804019,Youngstown,2019,0.0,0.0,0.0
4804019,Youngstown,2020,0.0,0.0,0.0
4804019,Youngstown,2021,0.0,0.0,0.0
4804020,Special Area No. 4,2004,0.0,0.0,0.0
4804020,Special Area No. 4,2005,0.0,0.0,0.0
4804020,Special Area No. 4,2006,0.0,0.0,0.0
4804020,Special Area No. 4,2007,0.0,0.0,0.0
4804020,Special Area No. 4,2008,0.0,0.0,0.0
4804020,Special Area No. 4,2009,0.0,0.0,0.0
4804020,Special Area No. 4,2010,0.0,0.0,0.0
4804020,Special Area No. 4,2011,0.0,0.0,0.0
4804020,Special Area No. 4,2012,0.0,0.0,0.0
4804020,Special Area No. 4,2013,0.0,0.0,0.0
4804020,Special Area No. 4,2014,0.0,0.0,0.0
4804020,Special Area No. 4,2015,0.0,0.0,0.0
4804020,Special Area No. 4,2016,0.0,0.0,0.0
4804020,Special Area No. 4,2017,388.37433,15450.59253,75.23874
4804020,Special Area No. 4,2018,15051.50975,53614.21213,7104.62068
4804020,Special Area No. 4,2019,11154.945,39784.1569,2078.8778
4804020,Special Area No. 4,2020,14933.8425,48475.4301,2463.5958
4804020,Special Area No. 4,2021,7175.48675,35925.19371,2436.12914
4804021,Veteran,2004,0.0,0.0,0.0
4804021,Veteran,2005,0.0,0.0,0.0
4804021,Veteran,2006,0.0,0.0,0.0
4804021,Veteran,2007,0.0,0.0,0.0
4804021,Veteran,2008,0.0,0.0,0.0
4804021,Veteran,2009,0.0,0.0,0.0
4804021,Veteran,2010,0.0,0.0,0.0
4804021,Veteran,2011,0.0,0.0,0.0
4804021,Veteran,2012,0.0,0.0,0.0
4804021,Veteran,2013,0.0,0.0,0.0
4804021,Veteran,2014,0.0,0.0,0.0
4804021,Veteran,2015,0.0,0.0,0.0
4804021,Veteran,2016,0.0,0.0,0.0
4804021,Veteran,2017,0.0,0.0,0.0
4804021,Veteran,2018,0.0,0.0,0.0
4804021,Veteran,2019,0.0,0.0,0.0
4804021,Veteran,2020,0.0,0.0,0.0
4804021,Veteran,2021,0.0,0.0,0.0
4804022,Consort,2004,0.0,0.0,0.0
4804022,Consort,2005,0.0,0.0,0.0
4804022,Consort,2006,0.0,0.0,0.0
4804022,Consort,2007,0.0,0.0,0.0
4804022,Consort,2008,0.0,0.0,0.0
4804022,Consort,2009,0.0,0.0,0.0
4804022,Consort,2010,0.0,0.0,0.0
4804022,Consort,2011,0.0,0.0,0.0
4804022,Consort,2012,0.0,0.0,0.0
4804022,Consort,2013,0.0,0.0,0.0
4804022,Consort,2014,0.0,0.0,0.0
4804022,Consort,2015,0.0,0.0,0.0
4804022,Consort,2016,0.0,0.0,0.0
4804022,Consort,2017,0.0,0.0,0.0
4804022,Consort,2018,0.0,0.0,0.0
4804022,Consort,2019,0.0,0.0,0.0
4804022,Consort,2020,0.0,0.0,0.0
4804022,Consort,2021,0.0,0.0,0.0
4805001,Vulcan County,2004,0.0,0.0,0.0
4805001,Vulcan County,2005,0.0,0.0,0.0
4805001,Vulcan County,2006,0.0,0.0,0.0
4805001,Vulcan County,2007,0.0,0.0,0.0
4805001,Vulcan County,2008,0.0,0.0,0.0
4805001,Vulcan County,2009,0.0,0.0,0.0
4805001,Vulcan County,2010,0.0,0.0,0.0
4805001,Vulcan County,2011,0.0,0.0,0.0
4805001,Vulcan County,2012,0.0,0.0,0.0
4805001,Vulcan County,2013,0.0,0.0,0.0
4805001,Vulcan County,2014,0.0,0.0,0.0
4805001,Vulcan County,2015,0.0,0.0,0.0
4805001,Vulcan County,2016,0.0,0.0,0.0
4805001,Vulcan County,2017,0.0,0.0,0.0
4805001,Vulcan County,2018,0.0,0.0,0.0
4805001,Vulcan County,2019,1229.0,8245.54,1302.26
4805001,Vulcan County,2020,0.0,0.0,0.0
4805001,Vulcan County,2021,0.0,0.0,0.0
4805002,Carmangay,2004,0.0,0.0,0.0
4805002,Carmangay,2005,0.0,0.0,0.0
4805002,Carmangay,2006,0.0,0.0,0.0
4805002,Carmangay,2007,0.0,0.0,0.0
4805002,Carmangay,2008,0.0,0.0,0.0
4805002,Carmangay,2009,0.0,0.0,0.0
4805002,Carmangay,2010,0.0,0.0,0.0
4805002,Carmangay,2011,0.0,0.0,0.0
4805002,Carmangay,2012,0.0,0.0,0.0
4805002,Carmangay,2013,0.0,0.0,0.0
4805002,Carmangay,2014,0.0,0.0,0.0
4805002,Carmangay,2015,0.0,0.0,0.0
4805002,Carmangay,2016,0.0,0.0,0.0
4805002,Carmangay,2017,0.0,0.0,0.0
4805002,Carmangay,2018,0.0,0.0,0.0
4805002,Carmangay,2019,0.0,0.0,0.0
4805002,Carmangay,2020,0.0,0.0,0.0
4805002,Carmangay,2021,0.0,0.0,0.0
4805004,Champion,2004,0.0,0.0,0.0
4805004,Champion,2005,0.0,0.0,0.0
4805004,Champion,2006,0.0,0.0,0.0
4805004,Champion,2007,0.0,0.0,0.0
4805004,Champion,2008,0.0,0.0,0.0
4805004,Champion,2009,0.0,0.0,0.0
4805004,Champion,2010,0.0,0.0,0.0
4805004,Champion,2011,0.0,0.0,0.0
4805004,Champion,2012,0.0,0.0,0.0
4805004,Champion,2013,0.0,0.0,0.0
4805004,Champion,2014,0.0,0.0,0.0
4805004,Champion,2015,0.0,0.0,0.0
4805004,Champion,2016,0.0,0.0,0.0
4805004,Champion,2017,0.0,0.0,0.0
4805004,Champion,2018,0.0,0.0,0.0
4805004,Champion,2019,0.0,0.0,0.0
4805004,Champion,2020,0.0,0.0,0.0
4805004,Champion,2021,0.0,0.0,0.0
4805006,Vulcan,2004,0.0,0.0,0.0
4805006,Vulcan,2005,0.0,0.0,0.0
4805006,Vulcan,2006,0.0,0.0,0.0
4805006,Vulcan,2007,0.0,0.0,0.0
4805006,Vulcan,2008,0.0,0.0,0.0
4805006,Vulcan,2009,0.0,0.0,0.0
4805006,Vulcan,2010,0.0,0.0,0.0
4805006,Vulcan,2011,0.0,0.0,0.0
4805006,Vulcan,2012,0.0,0.0,0.0
4805006,Vulcan,2013,0.0,0.0,0.0
4805006,Vulcan,2014,0.0,0.0,0.0
4805006,Vulcan,2015,0.0,0.0,0.0
4805006,Vulcan,2016,0.0,0.0,0.0
4805006,Vulcan,2017,0.0,0.0,0.0
4805006,Vulcan,2018,0.0,0.0,0.0
4805006,Vulcan,2019,0.0,0.0,0.0
4805006,Vulcan,2020,0.0,0.0,0.0
