CSDUID,CSD,Period,IndicatorSummaryDescription,Vehicle Type,UnitOfMeasure,OriginalValue
4813018,Barrhead County No. 11,2019,Vehicle Registrations,Mopeds & Motorcycles,,46
4813018,Barrhead County No. 11,2020,Vehicle Registrations,Mopeds & Motorcycles,,55
4813018,Barrhead County No. 11,2021,Vehicle Registrations,Mopeds & Motorcycles,,55
4810012,Bittern Lake,2005,Vehicle Registrations,Mopeds & Motorcycles,,7
4810012,Bittern Lake,2006,Vehicle Registrations,Mopeds & Motorcycles,,9
4810012,Bittern Lake,2007,Vehicle Registrations,Mopeds & Motorcycles,,10
4810012,Bittern Lake,2008,Vehicle Registrations,Mopeds & Motorcycles,,17
4810012,Bittern Lake,2009,Vehicle Registrations,Mopeds & Motorcycles,,13
4810012,Bittern Lake,2010,Vehicle Registrations,Mopeds & Motorcycles,,13
4810012,Bittern Lake,2011,Vehicle Registrations,Mopeds & Motorcycles,,18
4810012,Bittern Lake,2012,Vehicle Registrations,Mopeds & Motorcycles,,24
4810012,Bittern Lake,2013,Vehicle Registrations,Mopeds & Motorcycles,,20
4810012,Bittern Lake,2014,Vehicle Registrations,Mopeds & Motorcycles,,16
4810012,Bittern Lake,2015,Vehicle Registrations,Mopeds & Motorcycles,,26
4810012,Bittern Lake,2016,Vehicle Registrations,Mopeds & Motorcycles,,15
4810012,Bittern Lake,2017,Vehicle Registrations,Mopeds & Motorcycles,,26
4810012,Bittern Lake,2018,Vehicle Registrations,Mopeds & Motorcycles,,22
4810012,Bittern Lake,2019,Vehicle Registrations,Mopeds & Motorcycles,,17
4810012,Bittern Lake,2020,Vehicle Registrations,Mopeds & Motorcycles,,27
4810012,Bittern Lake,2021,Vehicle Registrations,Mopeds & Motorcycles,,29
4810014,Hay Lakes,2005,Vehicle Registrations,Mopeds & Motorcycles,,15
4810014,Hay Lakes,2006,Vehicle Registrations,Mopeds & Motorcycles,,20
4810014,Hay Lakes,2007,Vehicle Registrations,Mopeds & Motorcycles,,28
4810014,Hay Lakes,2008,Vehicle Registrations,Mopeds & Motorcycles,,31
4810014,Hay Lakes,2009,Vehicle Registrations,Mopeds & Motorcycles,,32
4810014,Hay Lakes,2010,Vehicle Registrations,Mopeds & Motorcycles,,32
4810014,Hay Lakes,2011,Vehicle Registrations,Mopeds & Motorcycles,,37
4810014,Hay Lakes,2012,Vehicle Registrations,Mopeds & Motorcycles,,40
4810014,Hay Lakes,2013,Vehicle Registrations,Mopeds & Motorcycles,,44
4810014,Hay Lakes,2014,Vehicle Registrations,Mopeds & Motorcycles,,45
4810014,Hay Lakes,2015,Vehicle Registrations,Mopeds & Motorcycles,,56
4810014,Hay Lakes,2016,Vehicle Registrations,Mopeds & Motorcycles,,34
4810014,Hay Lakes,2017,Vehicle Registrations,Mopeds & Motorcycles,,41
4810014,Hay Lakes,2018,Vehicle Registrations,Mopeds & Motorcycles,,51
4810014,Hay Lakes,2019,Vehicle Registrations,Mopeds & Motorcycles,,44
4810014,Hay Lakes,2020,Vehicle Registrations,Mopeds & Motorcycles,,60
4810014,Hay Lakes,2021,Vehicle Registrations,Mopeds & Motorcycles,,65
4810016,Beaver County,2005,Vehicle Registrations,Mopeds & Motorcycles,,6
4810016,Beaver County,2006,Vehicle Registrations,Mopeds & Motorcycles,,5
4810016,Beaver County,2007,Vehicle Registrations,Mopeds & Motorcycles,,7
4810016,Beaver County,2008,Vehicle Registrations,Mopeds & Motorcycles,,7
4810016,Beaver County,2009,Vehicle Registrations,Mopeds & Motorcycles,,5
4810016,Beaver County,2010,Vehicle Registrations,Mopeds & Motorcycles,,5
4810016,Beaver County,2011,Vehicle Registrations,Mopeds & Motorcycles,,10
4810016,Beaver County,2012,Vehicle Registrations,Mopeds & Motorcycles,,7
4810016,Beaver County,2013,Vehicle Registrations,Mopeds & Motorcycles,,7
4810016,Beaver County,2014,Vehicle Registrations,Mopeds & Motorcycles,,7
4810016,Beaver County,2015,Vehicle Registrations,Mopeds & Motorcycles,,130
4810016,Beaver County,2016,Vehicle Registrations,Mopeds & Motorcycles,,156
4810016,Beaver County,2017,Vehicle Registrations,Mopeds & Motorcycles,,155
4810016,Beaver County,2018,Vehicle Registrations,Mopeds & Motorcycles,,190
4810016,Beaver County,2019,Vehicle Registrations,Mopeds & Motorcycles,,175
4810016,Beaver County,2020,Vehicle Registrations,Mopeds & Motorcycles,,226
4810016,Beaver County,2021,Vehicle Registrations,Mopeds & Motorcycles,,230
4813019,Barrhead,2005,Vehicle Registrations,Mopeds & Motorcycles,,118
4813019,Barrhead,2006,Vehicle Registrations,Mopeds & Motorcycles,,125
4813019,Barrhead,2007,Vehicle Registrations,Mopeds & Motorcycles,,140
4813019,Barrhead,2008,Vehicle Registrations,Mopeds & Motorcycles,,150
4813019,Barrhead,2009,Vehicle Registrations,Mopeds & Motorcycles,,170
4813019,Barrhead,2010,Vehicle Registrations,Mopeds & Motorcycles,,170
4813019,Barrhead,2011,Vehicle Registrations,Mopeds & Motorcycles,,175
4813019,Barrhead,2012,Vehicle Registrations,Mopeds & Motorcycles,,186
4813019,Barrhead,2013,Vehicle Registrations,Mopeds & Motorcycles,,195
4813019,Barrhead,2014,Vehicle Registrations,Mopeds & Motorcycles,,223
4813019,Barrhead,2015,Vehicle Registrations,Mopeds & Motorcycles,,223
4813019,Barrhead,2016,Vehicle Registrations,Mopeds & Motorcycles,,189
4813019,Barrhead,2017,Vehicle Registrations,Mopeds & Motorcycles,,221
4813019,Barrhead,2018,Vehicle Registrations,Mopeds & Motorcycles,,254
4813019,Barrhead,2019,Vehicle Registrations,Mopeds & Motorcycles,,252
4813019,Barrhead,2020,Vehicle Registrations,Mopeds & Motorcycles,,330
4813019,Barrhead,2021,Vehicle Registrations,Mopeds & Motorcycles,,310
4801006,Medicine Hat,2005,Vehicle Registrations,Mopeds & Motorcycles,,1735
4801006,Medicine Hat,2006,Vehicle Registrations,Mopeds & Motorcycles,,2005
4801006,Medicine Hat,2007,Vehicle Registrations,Mopeds & Motorcycles,,2313
4801006,Medicine Hat,2008,Vehicle Registrations,Mopeds & Motorcycles,,2591
4801006,Medicine Hat,2009,Vehicle Registrations,Mopeds & Motorcycles,,2440
4801006,Medicine Hat,2010,Vehicle Registrations,Mopeds & Motorcycles,,2440
4801006,Medicine Hat,2011,Vehicle Registrations,Mopeds & Motorcycles,,2695
4801006,Medicine Hat,2012,Vehicle Registrations,Mopeds & Motorcycles,,2860
4801006,Medicine Hat,2013,Vehicle Registrations,Mopeds & Motorcycles,,2923
4801006,Medicine Hat,2014,Vehicle Registrations,Mopeds & Motorcycles,,3166
4801006,Medicine Hat,2015,Vehicle Registrations,Mopeds & Motorcycles,,3143
4801006,Medicine Hat,2016,Vehicle Registrations,Mopeds & Motorcycles,,2831
4801006,Medicine Hat,2017,Vehicle Registrations,Mopeds & Motorcycles,,2345
4801006,Medicine Hat,2018,Vehicle Registrations,Mopeds & Motorcycles,,2836
4801006,Medicine Hat,2019,Vehicle Registrations,Mopeds & Motorcycles,,2612
4801006,Medicine Hat,2020,Vehicle Registrations,Mopeds & Motorcycles,,2979
4801006,Medicine Hat,2021,Vehicle Registrations,Mopeds & Motorcycles,,2785
4801008,Forty Mile County No. 8,2005,Vehicle Registrations,Mopeds & Motorcycles,,32
4801008,Forty Mile County No. 8,2006,Vehicle Registrations,Mopeds & Motorcycles,,33
4801008,Forty Mile County No. 8,2007,Vehicle Registrations,Mopeds & Motorcycles,,41
4801008,Forty Mile County No. 8,2008,Vehicle Registrations,Mopeds & Motorcycles,,52
4801008,Forty Mile County No. 8,2009,Vehicle Registrations,Mopeds & Motorcycles,,37
4801008,Forty Mile County No. 8,2010,Vehicle Registrations,Mopeds & Motorcycles,,37
4801008,Forty Mile County No. 8,2011,Vehicle Registrations,Mopeds & Motorcycles,,54
4801008,Forty Mile County No. 8,2012,Vehicle Registrations,Mopeds & Motorcycles,,57
4801008,Forty Mile County No. 8,2013,Vehicle Registrations,Mopeds & Motorcycles,,51
4801008,Forty Mile County No. 8,2014,Vehicle Registrations,Mopeds & Motorcycles,,45
4801008,Forty Mile County No. 8,2015,Vehicle Registrations,Mopeds & Motorcycles,,48
4801008,Forty Mile County No. 8,2016,Vehicle Registrations,Mopeds & Motorcycles,,47
4801008,Forty Mile County No. 8,2017,Vehicle Registrations,Mopeds & Motorcycles,,51
4801008,Forty Mile County No. 8,2018,Vehicle Registrations,Mopeds & Motorcycles,,44
4801008,Forty Mile County No. 8,2019,Vehicle Registrations,Mopeds & Motorcycles,,50
4801008,Forty Mile County No. 8,2020,Vehicle Registrations,Mopeds & Motorcycles,,51
4801008,Forty Mile County No. 8,2021,Vehicle Registrations,Mopeds & Motorcycles,,53
4801003,Cypress County,2005,Vehicle Registrations,Mopeds & Motorcycles,,157
4801003,Cypress County,2006,Vehicle Registrations,Mopeds & Motorcycles,,170
4801003,Cypress County,2007,Vehicle Registrations,Mopeds & Motorcycles,,210
4801003,Cypress County,2008,Vehicle Registrations,Mopeds & Motorcycles,,241
4801003,Cypress County,2009,Vehicle Registrations,Mopeds & Motorcycles,,260
4801003,Cypress County,2010,Vehicle Registrations,Mopeds & Motorcycles,,260
4801003,Cypress County,2011,Vehicle Registrations,Mopeds & Motorcycles,,269
4801003,Cypress County,2012,Vehicle Registrations,Mopeds & Motorcycles,,293
4801003,Cypress County,2013,Vehicle Registrations,Mopeds & Motorcycles,,277
4801003,Cypress County,2014,Vehicle Registrations,Mopeds & Motorcycles,,301
4801003,Cypress County,2015,Vehicle Registrations,Mopeds & Motorcycles,,319
4801003,Cypress County,2016,Vehicle Registrations,Mopeds & Motorcycles,,314
4801003,Cypress County,2017,Vehicle Registrations,Mopeds & Motorcycles,,297
4801003,Cypress County,2018,Vehicle Registrations,Mopeds & Motorcycles,,303
4801003,Cypress County,2019,Vehicle Registrations,Mopeds & Motorcycles,,303
4801003,Cypress County,2020,Vehicle Registrations,Mopeds & Motorcycles,,341
4801003,Cypress County,2021,Vehicle Registrations,Mopeds & Motorcycles,,350
4808031,Lacombe,2005,Vehicle Registrations,Mopeds & Motorcycles,,412
4808031,Lacombe,2006,Vehicle Registrations,Mopeds & Motorcycles,,475
4808031,Lacombe,2007,Vehicle Registrations,Mopeds & Motorcycles,,621
4808031,Lacombe,2008,Vehicle Registrations,Mopeds & Motorcycles,,645
4808031,Lacombe,2009,Vehicle Registrations,Mopeds & Motorcycles,,623
4808031,Lacombe,2010,Vehicle Registrations,Mopeds & Motorcycles,,623
4808031,Lacombe,2011,Vehicle Registrations,Mopeds & Motorcycles,,683
4808031,Lacombe,2012,Vehicle Registrations,Mopeds & Motorcycles,,719
4808031,Lacombe,2013,Vehicle Registrations,Mopeds & Motorcycles,,753
4808031,Lacombe,2014,Vehicle Registrations,Mopeds & Motorcycles,,872
4808031,Lacombe,2015,Vehicle Registrations,Mopeds & Motorcycles,,867
4808031,Lacombe,2016,Vehicle Registrations,Mopeds & Motorcycles,,731
4808031,Lacombe,2017,Vehicle Registrations,Mopeds & Motorcycles,,655
4808031,Lacombe,2018,Vehicle Registrations,Mopeds & Motorcycles,,819
4808031,Lacombe,2019,Vehicle Registrations,Mopeds & Motorcycles,,735
4808031,Lacombe,2020,Vehicle Registrations,Mopeds & Motorcycles,,895
4808031,Lacombe,2021,Vehicle Registrations,Mopeds & Motorcycles,,859
4803016,Cowley,2005,Vehicle Registrations,Mopeds & Motorcycles,,11
4803016,Cowley,2006,Vehicle Registrations,Mopeds & Motorcycles,,13
4803016,Cowley,2007,Vehicle Registrations,Mopeds & Motorcycles,,14
4803016,Cowley,2008,Vehicle Registrations,Mopeds & Motorcycles,,13
4803016,Cowley,2009,Vehicle Registrations,Mopeds & Motorcycles,,17
4803016,Cowley,2010,Vehicle Registrations,Mopeds & Motorcycles,,17
4803016,Cowley,2011,Vehicle Registrations,Mopeds & Motorcycles,,15
4803016,Cowley,2012,Vehicle Registrations,Mopeds & Motorcycles,,14
4803016,Cowley,2013,Vehicle Registrations,Mopeds & Motorcycles,,16
4803016,Cowley,2014,Vehicle Registrations,Mopeds & Motorcycles,,26
4803016,Cowley,2015,Vehicle Registrations,Mopeds & Motorcycles,,35
4803016,Cowley,2016,Vehicle Registrations,Mopeds & Motorcycles,,39
4803016,Cowley,2017,Vehicle Registrations,Mopeds & Motorcycles,,36
4803016,Cowley,2018,Vehicle Registrations,Mopeds & Motorcycles,,36
4803016,Cowley,2019,Vehicle Registrations,Mopeds & Motorcycles,,41
4803016,Cowley,2020,Vehicle Registrations,Mopeds & Motorcycles,,45
4803016,Cowley,2021,Vehicle Registrations,Mopeds & Motorcycles,,38
4803018,Willow Creek No. 26,2005,Vehicle Registrations,Mopeds & Motorcycles,,3
4803018,Willow Creek No. 26,2006,Vehicle Registrations,Mopeds & Motorcycles,,3
4803018,Willow Creek No. 26,2007,Vehicle Registrations,Mopeds & Motorcycles,,3
4803018,Willow Creek No. 26,2008,Vehicle Registrations,Mopeds & Motorcycles,,3
4803018,Willow Creek No. 26,2009,Vehicle Registrations,Mopeds & Motorcycles,,2
4803018,Willow Creek No. 26,2010,Vehicle Registrations,Mopeds & Motorcycles,,2
4803018,Willow Creek No. 26,2011,Vehicle Registrations,Mopeds & Motorcycles,,2
4803018,Willow Creek No. 26,2012,Vehicle Registrations,Mopeds & Motorcycles,,2
4803018,Willow Creek No. 26,2013,Vehicle Registrations,Mopeds & Motorcycles,,3
4803018,Willow Creek No. 26,2014,Vehicle Registrations,Mopeds & Motorcycles,,4
4803018,Willow Creek No. 26,2015,Vehicle Registrations,Mopeds & Motorcycles,,6
4803018,Willow Creek No. 26,2016,Vehicle Registrations,Mopeds & Motorcycles,,5
4803018,Willow Creek No. 26,2017,Vehicle Registrations,Mopeds & Motorcycles,,5
4803018,Willow Creek No. 26,2018,Vehicle Registrations,Mopeds & Motorcycles,,7
4803018,Willow Creek No. 26,2019,Vehicle Registrations,Mopeds & Motorcycles,,8
4803018,Willow Creek No. 26,2020,Vehicle Registrations,Mopeds & Motorcycles,,7
4803018,Willow Creek No. 26,2021,Vehicle Registrations,Mopeds & Motorcycles,,7
4803019,Fort Macleod,2005,Vehicle Registrations,Mopeds & Motorcycles,,97
4803019,Fort Macleod,2006,Vehicle Registrations,Mopeds & Motorcycles,,114
4803019,Fort Macleod,2007,Vehicle Registrations,Mopeds & Motorcycles,,158
4803019,Fort Macleod,2008,Vehicle Registrations,Mopeds & Motorcycles,,168
4803019,Fort Macleod,2009,Vehicle Registrations,Mopeds & Motorcycles,,150
4803019,Fort Macleod,2010,Vehicle Registrations,Mopeds & Motorcycles,,150
4803019,Fort Macleod,2011,Vehicle Registrations,Mopeds & Motorcycles,,170
4803019,Fort Macleod,2012,Vehicle Registrations,Mopeds & Motorcycles,,171
4803019,Fort Macleod,2013,Vehicle Registrations,Mopeds & Motorcycles,,165
4803019,Fort Macleod,2014,Vehicle Registrations,Mopeds & Motorcycles,,149
4803019,Fort Macleod,2015,Vehicle Registrations,Mopeds & Motorcycles,,169
4803019,Fort Macleod,2016,Vehicle Registrations,Mopeds & Motorcycles,,139
4803019,Fort Macleod,2017,Vehicle Registrations,Mopeds & Motorcycles,,135
4803019,Fort Macleod,2018,Vehicle Registrations,Mopeds & Motorcycles,,157
4803019,Fort Macleod,2019,Vehicle Registrations,Mopeds & Motorcycles,,148
4803019,Fort Macleod,2020,Vehicle Registrations,Mopeds & Motorcycles,,216
4803019,Fort Macleod,2021,Vehicle Registrations,Mopeds & Motorcycles,,194
4802008,Raymond,2005,Vehicle Registrations,Mopeds & Motorcycles,,89
4802008,Raymond,2006,Vehicle Registrations,Mopeds & Motorcycles,,102
4802008,Raymond,2007,Vehicle Registrations,Mopeds & Motorcycles,,111
4802008,Raymond,2008,Vehicle Registrations,Mopeds & Motorcycles,,121
4802008,Raymond,2009,Vehicle Registrations,Mopeds & Motorcycles,,148
4802008,Raymond,2010,Vehicle Registrations,Mopeds & Motorcycles,,148
4802008,Raymond,2011,Vehicle Registrations,Mopeds & Motorcycles,,157
4802008,Raymond,2012,Vehicle Registrations,Mopeds & Motorcycles,,151
4802008,Raymond,2013,Vehicle Registrations,Mopeds & Motorcycles,,158
4802008,Raymond,2014,Vehicle Registrations,Mopeds & Motorcycles,,178
4802008,Raymond,2015,Vehicle Registrations,Mopeds & Motorcycles,,191
4802008,Raymond,2016,Vehicle Registrations,Mopeds & Motorcycles,,195
4802008,Raymond,2017,Vehicle Registrations,Mopeds & Motorcycles,,179
4802008,Raymond,2018,Vehicle Registrations,Mopeds & Motorcycles,,224
4802008,Raymond,2019,Vehicle Registrations,Mopeds & Motorcycles,,227
4802008,Raymond,2020,Vehicle Registrations,Mopeds & Motorcycles,,316
4802008,Raymond,2021,Vehicle Registrations,Mopeds & Motorcycles,,330
4802009,Stirling,2005,Vehicle Registrations,Mopeds & Motorcycles,,20
4802009,Stirling,2006,Vehicle Registrations,Mopeds & Motorcycles,,25
4802009,Stirling,2007,Vehicle Registrations,Mopeds & Motorcycles,,34
4802009,Stirling,2008,Vehicle Registrations,Mopeds & Motorcycles,,39
4802009,Stirling,2009,Vehicle Registrations,Mopeds & Motorcycles,,40
4802009,Stirling,2010,Vehicle Registrations,Mopeds & Motorcycles,,40
4802009,Stirling,2011,Vehicle Registrations,Mopeds & Motorcycles,,38
4802009,Stirling,2012,Vehicle Registrations,Mopeds & Motorcycles,,44
4802009,Stirling,2013,Vehicle Registrations,Mopeds & Motorcycles,,52
4802009,Stirling,2014,Vehicle Registrations,Mopeds & Motorcycles,,47
4802009,Stirling,2015,Vehicle Registrations,Mopeds & Motorcycles,,45
4802009,Stirling,2016,Vehicle Registrations,Mopeds & Motorcycles,,55
4802009,Stirling,2017,Vehicle Registrations,Mopeds & Motorcycles,,59
4802009,Stirling,2018,Vehicle Registrations,Mopeds & Motorcycles,,69
4802009,Stirling,2019,Vehicle Registrations,Mopeds & Motorcycles,,62
4802009,Stirling,2020,Vehicle Registrations,Mopeds & Motorcycles,,67
4802009,Stirling,2021,Vehicle Registrations,Mopeds & Motorcycles,,72
4802011,Lethbridge County,2005,Vehicle Registrations,Mopeds & Motorcycles,,64
4802011,Lethbridge County,2006,Vehicle Registrations,Mopeds & Motorcycles,,80
4802011,Lethbridge County,2007,Vehicle Registrations,Mopeds & Motorcycles,,96
4802011,Lethbridge County,2008,Vehicle Registrations,Mopeds & Motorcycles,,108
4802011,Lethbridge County,2009,Vehicle Registrations,Mopeds & Motorcycles,,102
4802011,Lethbridge County,2010,Vehicle Registrations,Mopeds & Motorcycles,,102
4802011,Lethbridge County,2011,Vehicle Registrations,Mopeds & Motorcycles,,101
4802011,Lethbridge County,2012,Vehicle Registrations,Mopeds & Motorcycles,,114
4802011,Lethbridge County,2013,Vehicle Registrations,Mopeds & Motorcycles,,123
4802011,Lethbridge County,2014,Vehicle Registrations,Mopeds & Motorcycles,,145
4802011,Lethbridge County,2015,Vehicle Registrations,Mopeds & Motorcycles,,149
4802011,Lethbridge County,2016,Vehicle Registrations,Mopeds & Motorcycles,,126
4802011,Lethbridge County,2017,Vehicle Registrations,Mopeds & Motorcycles,,172
4802011,Lethbridge County,2018,Vehicle Registrations,Mopeds & Motorcycles,,234
4802011,Lethbridge County,2019,Vehicle Registrations,Mopeds & Motorcycles,,246
4802011,Lethbridge County,2020,Vehicle Registrations,Mopeds & Motorcycles,,279
4802011,Lethbridge County,2021,Vehicle Registrations,Mopeds & Motorcycles,,289
4802021,"Taber, M.D.",2005,Vehicle Registrations,Mopeds & Motorcycles,,36
4802021,"Taber, M.D.",2006,Vehicle Registrations,Mopeds & Motorcycles,,36
4802021,"Taber, M.D.",2007,Vehicle Registrations,Mopeds & Motorcycles,,43
4802021,"Taber, M.D.",2008,Vehicle Registrations,Mopeds & Motorcycles,,42
4802021,"Taber, M.D.",2009,Vehicle Registrations,Mopeds & Motorcycles,,41
4802021,"Taber, M.D.",2010,Vehicle Registrations,Mopeds & Motorcycles,,41
4802021,"Taber, M.D.",2011,Vehicle Registrations,Mopeds & Motorcycles,,50
4802021,"Taber, M.D.",2012,Vehicle Registrations,Mopeds & Motorcycles,,48
4802021,"Taber, M.D.",2013,Vehicle Registrations,Mopeds & Motorcycles,,46
4802021,"Taber, M.D.",2014,Vehicle Registrations,Mopeds & Motorcycles,,59
4802021,"Taber, M.D.",2015,Vehicle Registrations,Mopeds & Motorcycles,,57
4802021,"Taber, M.D.",2016,Vehicle Registrations,Mopeds & Motorcycles,,50
4802021,"Taber, M.D.",2017,Vehicle Registrations,Mopeds & Motorcycles,,45
4802021,"Taber, M.D.",2018,Vehicle Registrations,Mopeds & Motorcycles,,42
4802021,"Taber, M.D.",2019,Vehicle Registrations,Mopeds & Motorcycles,,46
4802021,"Taber, M.D.",2020,Vehicle Registrations,Mopeds & Motorcycles,,43
4802021,"Taber, M.D.",2021,Vehicle Registrations,Mopeds & Motorcycles,,62
4802022,Taber,2005,Vehicle Registrations,Mopeds & Motorcycles,,196
4802022,Taber,2006,Vehicle Registrations,Mopeds & Motorcycles,,249
4802022,Taber,2007,Vehicle Registrations,Mopeds & Motorcycles,,291
